Order ID,Date,Day,Season,Customer Name,City,Region,State,Category,Sub Category,Sales,Discount,Profit,Average Temp,Holiday,Year,Month,Profit Margin
OD223,2016-12-24,24,Winter,Ramesh,9,1,0,2,10,1443,0.2,274,28.3,Yes,2016,12,0.18988218988218988
OD224,2016-12-24,24,Winter,Yadav,13,1,0,1,21,2024,0.1,911,28.3,Yes,2016,12,0.450098814229249
OD225,2016-12-24,24,Winter,Krithika,22,1,0,2,4,2168,0.2,564,28.3,Yes,2016,12,0.26014760147601473
OD226,2016-08-09,9,Monsoon,Verma,19,0,0,2,4,621,0.2,174,30.8,No,2016,8,0.28019323671497587
OD227,2016-08-09,9,Monsoon,Komal,9,0,0,3,18,1230,0.2,295,30.8,No,2016,8,0.23983739837398374
OD228,2016-08-09,9,Monsoon,Harish,16,0,0,6,6,560,0.3,241,30.8,No,2016,8,0.4303571428571429
OD229,2016-02-28,28,Winter,Sudha,17,3,0,5,8,1286,0.2,283,28.3,No,2016,2,0.22006220839813376
OD230,2016-02-28,28,Winter,Ramesh,17,3,0,1,13,1242,0.3,149,28.3,No,2016,2,0.11996779388083736
OD231,2015-09-13,13,Monsoon,Arvind,8,3,0,0,2,717,0.2,43,30.3,No,2015,9,0.0599721059972106
OD232,2018-04-07,7,Winter,Komal,11,3,0,1,21,1480,0.2,444,31.7,No,2018,4,0.3
OD233,2018-04-07,7,Winter,Komal,16,3,0,3,7,826,0.2,248,31.7,No,2018,4,0.30024213075060535
OD234,2018-04-07,7,Winter,Ramesh,12,3,0,6,6,1846,0.2,277,31.7,No,2018,4,0.15005417118093176
OD235,2018-04-07,7,Winter,Mathew,22,3,0,1,21,2045,0.1,552,31.7,No,2018,4,0.2699266503667482
OD236,2018-04-07,7,Winter,Vince,10,3,0,4,17,1983,0.2,773,31.7,No,2018,4,0.38981341401916286
OD237,2018-11-12,12,Post-Monsoon,Shah,0,4,0,0,3,650,0.2,247,28.3,No,2018,11,0.38
OD238,2017-06-04,4,Summer,Ravi,15,0,0,0,2,2163,0.3,216,28.3,No,2017,6,0.09986130374479889
OD239,2017-06-04,4,Summer,Adavan,0,0,0,4,19,1481,0.2,518,28.3,No,2017,6,0.349763673193788
OD240,2017-06-04,4,Summer,Arvind,20,0,0,6,6,2492,0.1,125,28.3,No,2017,6,0.05016051364365971
OD241,2017-06-04,4,Summer,Ramesh,10,0,0,0,3,962,0.3,423,28.3,No,2017,6,0.4397089397089397
OD242,2017-06-04,4,Summer,Malik,2,0,0,1,13,1432,0.3,215,28.3,No,2017,6,0.15013966480446927
OD243,2017-06-04,4,Summer,Muneer,23,0,0,5,8,523,0.1,79,28.3,No,2017,6,0.15105162523900573
OD244,2017-06-04,4,Summer,Amy,1,0,0,5,14,1540,0.1,647,28.3,No,2017,6,0.42012987012987013
OD245,2015-06-01,1,Summer,Roshan,2,0,0,0,1,817,0.2,327,28.3,No,2015,6,0.40024479804161567
OD246,2015-06-01,1,Summer,Vinne,6,0,0,2,10,2462,0.3,369,28.3,No,2015,6,0.14987814784727863
OD247,2015-06-01,1,Summer,Sudeep,13,0,0,4,17,962,0.2,289,28.3,No,2015,6,0.3004158004158004
OD248,2015-06-01,1,Summer,Ridhesh,3,0,0,1,13,538,0.2,59,28.3,No,2015,6,0.10966542750929369
OD249,2015-06-01,1,Summer,Ravi,12,0,0,6,6,1556,0.2,482,28.3,No,2015,6,0.3097686375321337
OD250,2017-12-10,10,Winter,James,21,4,0,1,13,2133,0.3,960,28.5,No,2017,12,0.450070323488045
OD251,2017-09-11,11,Monsoon,Mathew,19,4,0,1,13,1474,0.1,236,27.7,No,2017,9,0.16010854816824965
OD252,2017-09-11,11,Monsoon,Amrish,5,4,0,1,13,531,0.1,127,27.7,No,2017,9,0.2391713747645951
OD253,2017-12-10,10,Winter,Ramesh,14,1,0,3,20,1769,0.2,637,28.5,No,2017,12,0.3600904465799887
OD254,2017-12-10,10,Winter,Surya,14,1,0,4,19,1257,0.3,63,28.5,No,2017,12,0.050119331742243436
OD255,2016-11-28,28,Post-Monsoon,Veronica,15,0,0,3,20,1899,0.3,171,28.3,No,2016,11,0.09004739336492891
OD256,2016-11-28,28,Post-Monsoon,Harish,19,0,0,4,11,1929,0.3,617,28.3,No,2016,11,0.31985484707102124
OD257,2016-11-28,28,Post-Monsoon,Ravi,12,0,0,1,21,2417,0.1,991,28.3,No,2016,11,0.41001241208109224
OD258,2016-11-28,28,Post-Monsoon,Sundar,1,0,0,2,15,1443,0.3,476,28.3,No,2016,11,0.32986832986832987
OD259,2018-12-01,1,Winter,Esther,4,1,0,1,21,660,0.3,290,26.4,No,2018,12,0.4393939393939394
OD260,2018-12-01,1,Winter,Shree,16,1,0,0,2,2114,0.3,359,26.4,No,2018,12,0.16982024597918638
OD261,2018-12-01,1,Winter,Sabeela,17,1,0,5,14,1278,0.1,64,26.4,No,2018,12,0.050078247261345854
OD262,2018-06-08,8,Summer,Ravi,8,0,0,3,18,867,0.2,217,32.0,No,2018,6,0.2502883506343714
OD263,2015-09-19,19,Monsoon,Roshan,6,0,0,3,18,943,0.3,151,30.6,No,2015,9,0.16012725344644752
OD264,2015-09-19,19,Monsoon,Vince,18,0,0,1,21,1836,0.2,275,30.6,No,2015,9,0.14978213507625274
OD265,2017-06-06,6,Summer,Jonas,3,0,0,2,10,1200,0.2,420,28.3,No,2017,6,0.35
OD266,2016-11-10,10,Post-Monsoon,Harish,19,4,0,4,19,1167,0.2,257,29.9,No,2016,11,0.22022279348757498
OD267,2018-06-16,16,Summer,Shah,13,3,0,2,4,696,0.3,139,31.6,Yes,2018,6,0.1997126436781609
OD268,2017-01-22,22,Winter,Arvind,23,1,0,5,14,2500,0.3,425,28.3,No,2017,1,0.17
OD269,2018-12-09,9,Winter,Adavan,4,1,0,0,3,1507,0.2,181,28.3,No,2018,12,0.1201061712010617
OD270,2018-12-09,9,Winter,Suresh,11,1,0,1,21,1612,0.1,613,28.3,No,2018,12,0.380272952853598
OD271,2018-12-28,28,Winter,Esther,18,4,0,6,16,764,0.1,160,28.3,No,2018,12,0.2094240837696335
OD272,2016-07-30,30,Monsoon,Krithika,17,4,0,6,16,884,0.3,283,28.6,No,2016,7,0.3201357466063348
OD273,2016-07-30,30,Monsoon,Muneer,22,4,0,4,17,2443,0.2,782,28.6,No,2016,7,0.32009823986901353
OD274,2016-07-30,30,Monsoon,Hafiz,21,4,0,0,3,1147,0.3,138,28.6,No,2016,7,0.12031386224934612
OD275,2018-09-16,16,Monsoon,Krithika,2,4,0,4,19,1899,0.2,494,28.8,No,2018,9,0.2601369141653502
OD276,2018-09-16,16,Monsoon,Amrish,14,4,0,0,3,744,0.1,67,28.8,No,2018,9,0.09005376344086022
OD277,2018-10-13,13,Post-Monsoon,Shah,15,1,0,2,10,812,0.2,284,28.3,No,2018,10,0.3497536945812808
OD278,2018-10-13,13,Post-Monsoon,Ram,23,1,0,5,14,862,0.2,138,28.3,No,2018,10,0.16009280742459397
OD279,2018-10-13,13,Post-Monsoon,Arutra,23,1,0,6,5,1061,0.1,287,28.3,No,2018,10,0.2704995287464656
OD280,2018-10-13,13,Post-Monsoon,Sabeela,14,1,0,4,12,2365,0.3,520,28.3,No,2018,10,0.21987315010570824
OD281,2016-09-26,26,Monsoon,Vidya,7,0,0,6,5,1421,0.1,455,31.2,No,2016,9,0.32019704433497537
OD282,2016-09-26,26,Monsoon,Roshan,13,0,0,4,19,1357,0.2,204,31.2,No,2016,9,0.1503316138540899
OD283,2016-11-02,2,Post-Monsoon,Sheeba,1,4,0,1,21,1007,0.2,433,28.3,No,2016,11,0.4299900695134062
OD284,2016-09-26,26,Monsoon,Amrish,6,4,0,0,1,1544,0.3,139,31.2,No,2016,9,0.0900259067357513
OD285,2016-09-26,26,Monsoon,Kumar,16,4,0,4,19,1537,0.2,599,31.2,No,2016,9,0.3897202342225114
OD286,2016-09-26,26,Monsoon,Ridhesh,12,4,0,0,2,1530,0.2,168,31.2,No,2016,9,0.10980392156862745
OD287,2017-12-18,18,Winter,Hafiz,19,3,0,5,22,2460,0.2,738,26.7,No,2017,12,0.3
OD288,2017-12-18,18,Winter,Sudha,3,3,0,6,16,976,0.4,429,26.7,No,2017,12,0.4395491803278688
OD289,2017-12-18,18,Winter,Suresh,2,3,0,4,17,1106,0.2,299,26.7,No,2017,12,0.27034358047016277
OD290,2017-11-20,20,Post-Monsoon,Jonas,19,1,0,0,1,1165,0.2,245,28.8,No,2017,11,0.21030042918454936
OD291,2017-11-20,20,Post-Monsoon,Jonas,1,1,0,3,20,1244,0.1,498,28.8,No,2017,11,0.4003215434083601
OD292,2017-11-20,20,Post-Monsoon,Amrish,9,1,0,4,17,1992,0.3,418,28.8,No,2017,11,0.20983935742971888
OD293,2017-11-20,20,Post-Monsoon,Sheeba,12,1,0,2,9,1396,0.2,237,28.8,No,2017,11,0.16977077363896848
OD294,2015-12-26,26,Winter,Ram,15,4,0,6,5,849,0.2,263,28.3,No,2015,12,0.30977620730270905
OD295,2015-12-26,26,Winter,Sheeba,4,4,0,5,14,2488,0.1,547,28.3,No,2015,12,0.21985530546623794
OD296,2015-12-26,26,Winter,Muneer,4,4,0,3,20,840,0.3,185,28.3,No,2015,12,0.22023809523809523
OD297,2015-12-26,26,Winter,Aditi,8,4,0,5,8,1820,0.2,528,28.3,No,2015,12,0.29010989010989013
OD298,2015-12-26,26,Winter,Roshan,0,4,0,5,14,1969,0.2,630,28.3,No,2015,12,0.31995937023869986
OD299,2017-10-28,28,Post-Monsoon,Sundar,23,1,0,3,18,2261,0.2,995,28.2,No,2017,10,0.4400707651481645
OD300,2017-10-28,28,Post-Monsoon,Sudha,11,1,0,2,15,1793,0.2,305,28.2,No,2017,10,0.1701059676519799
OD301,2017-10-28,28,Post-Monsoon,Haseena,12,1,0,0,2,644,0.3,97,28.2,No,2017,10,0.15062111801242237
OD302,2017-10-28,28,Post-Monsoon,Willams,22,1,0,5,8,1359,0.2,421,28.2,No,2017,10,0.30978660779985284
OD303,2017-10-28,28,Post-Monsoon,Veronica,4,1,0,0,2,1554,0.2,684,28.2,No,2017,10,0.44015444015444016
OD304,2018-11-19,19,Post-Monsoon,Muneer,17,0,0,6,6,2090,0.3,293,29.2,No,2018,11,0.14019138755980862
OD305,2016-05-04,4,Summer,Anu,6,1,0,5,8,931,0.1,298,28.3,No,2016,5,0.3200859291084855
OD306,2015-12-30,30,Winter,Veronica,16,0,0,0,2,1157,0.2,405,28.3,No,2015,12,0.3500432152117545
OD307,2015-06-01,1,Summer,Verma,12,1,0,4,11,2396,0.4,383,28.3,No,2015,6,0.15984974958263773
OD308,2015-06-01,1,Summer,Sundar,14,1,0,5,22,1677,0.2,587,28.3,No,2015,6,0.3500298151460942
OD309,2018-04-15,15,Winter,Esther,17,3,0,6,6,590,0.3,201,28.3,Yes,2018,4,0.34067796610169493
OD310,2017-09-12,12,Monsoon,Vinne,11,4,0,6,16,1401,0.3,196,28.3,No,2017,9,0.13990007137758745
OD311,2017-09-12,12,Monsoon,Peer,22,4,0,5,8,678,0.3,190,28.3,No,2017,9,0.28023598820059
OD312,2017-09-12,12,Monsoon,Harish,21,4,0,6,5,2417,0.3,798,28.3,No,2017,9,0.3301613570541994
OD313,2017-09-12,12,Monsoon,Willams,18,4,0,1,21,2211,0.2,641,28.3,No,2017,9,0.28991406603346903
OD314,2015-09-27,27,Monsoon,Vidya,13,1,0,4,11,2392,0.2,407,28.3,No,2015,9,0.1701505016722408
OD315,2015-08-09,9,Monsoon,Arutra,8,3,0,2,15,1835,0.3,661,30.1,No,2015,8,0.36021798365122615
OD316,2015-08-09,9,Monsoon,Malik,1,3,0,6,16,2281,0.2,776,30.1,No,2015,8,0.340201665935993
OD317,2015-12-28,28,Winter,Peer,3,1,0,4,12,1583,0.2,174,28.3,No,2015,12,0.10991787744788377
OD318,2015-11-04,4,Post-Monsoon,Arvind,21,1,0,0,3,1123,0.2,90,28.3,No,2015,11,0.08014247551202137
OD319,2015-11-04,4,Post-Monsoon,Sudeep,22,1,0,6,6,1079,0.2,410,28.3,No,2015,11,0.3799814643188137
OD320,2015-11-04,4,Post-Monsoon,Arvind,8,1,0,3,18,1027,0.2,329,28.3,No,2015,11,0.32035053554040893
OD321,2015-11-04,4,Post-Monsoon,Alan,4,1,0,4,12,1771,0.3,602,28.3,No,2015,11,0.33992094861660077
OD322,2015-11-04,4,Post-Monsoon,Sheeba,7,1,0,5,22,1171,0.2,363,28.3,No,2015,11,0.30999146029035013
OD323,2015-09-19,19,Monsoon,Arvind,14,4,0,0,3,672,0.2,141,30.6,No,2015,9,0.20982142857142858
OD324,2017-04-23,23,Winter,Anu,5,4,0,1,13,848,0.2,229,28.3,No,2017,4,0.27004716981132076
OD325,2017-04-23,23,Winter,Amrish,14,4,0,4,12,2078,0.2,914,28.3,No,2017,4,0.43984600577478344
OD326,2018-11-03,3,Post-Monsoon,Ravi,8,3,0,3,20,1400,0.2,406,28.3,No,2018,11,0.29
OD327,2017-08-30,30,Monsoon,Verma,3,1,0,4,12,945,0.2,227,28.3,No,2017,8,0.2402116402116402
OD328,2017-08-30,30,Monsoon,Arutra,21,1,0,1,13,590,0.2,83,28.3,No,2017,8,0.14067796610169492
OD329,2017-08-30,30,Monsoon,Malik,4,1,0,1,13,1583,0.3,317,28.3,No,2017,8,0.20025268477574226
OD330,2017-08-30,30,Monsoon,Vidya,14,1,0,1,13,1534,0.2,245,28.3,No,2017,8,0.15971316818774445
OD331,2017-08-30,30,Monsoon,Krithika,7,1,0,6,16,2133,0.1,491,28.3,No,2017,8,0.2301922175339897
OD332,2017-04-25,25,Winter,Shree,20,1,0,4,17,2021,0.2,748,28.3,No,2017,4,0.3701138050470064
OD333,2017-04-25,25,Winter,Shree,16,1,0,1,13,1825,0.2,164,28.3,No,2017,4,0.08986301369863013
OD334,2017-04-25,25,Winter,Akash,10,1,0,0,2,2029,0.4,609,28.3,No,2017,4,0.3001478560867422
OD335,2016-09-01,1,Monsoon,Verma,13,4,0,5,22,1228,0.3,442,28.3,No,2016,9,0.35993485342019543
OD336,2016-09-01,1,Monsoon,Yadav,13,4,0,3,20,1501,0.2,210,28.3,No,2016,9,0.13990672884743505
OD337,2016-09-01,1,Monsoon,Alan,10,4,0,4,19,1094,0.3,416,28.3,No,2016,9,0.3802559414990859
OD338,2015-07-12,12,Monsoon,Hussain,4,4,0,0,3,1179,0.2,106,26.8,No,2015,7,0.0899067005937235
OD339,2015-07-12,12,Monsoon,Suresh,22,4,0,3,0,1127,0.3,417,26.8,No,2015,7,0.3700088731144632
OD340,2016-06-22,22,Summer,Willams,11,4,0,0,1,601,0.3,234,29.4,No,2016,6,0.389351081530782
OD341,2015-04-13,13,Winter,Hussain,1,1,0,5,8,1697,0.2,560,28.3,No,2015,4,0.32999410724808487
OD342,2015-04-13,13,Winter,Sundar,12,1,0,1,21,2095,0.4,503,28.3,No,2015,4,0.24009546539379475
OD343,2015-04-13,13,Winter,Harish,16,1,0,2,4,1132,0.2,215,28.3,No,2015,4,0.18992932862190812
OD344,2015-04-13,13,Winter,Suresh,10,1,0,4,19,1561,0.4,640,28.3,No,2015,4,0.4099935938500961
OD345,2016-12-20,20,Winter,Vinne,2,0,0,2,4,1238,0.1,297,28.3,No,2016,12,0.23990306946688206
OD346,2018-06-15,15,Summer,Willams,17,4,0,0,2,2068,0.3,165,28.3,Yes,2018,6,0.0797872340425532
OD347,2018-07-08,8,Monsoon,Suresh,14,1,0,4,19,1113,0.2,356,30.8,No,2018,7,0.3198562443845463
OD348,2018-07-08,8,Monsoon,Roshan,18,1,0,3,20,1966,0.1,629,30.8,No,2018,7,0.3199389623601221
OD349,2018-07-08,8,Monsoon,Haseena,9,1,0,2,4,2138,0.1,684,30.8,No,2018,7,0.3199251637043966
OD350,2017-09-01,1,Monsoon,Sabeela,0,1,0,3,0,978,0.2,69,28.3,No,2017,9,0.0705521472392638
OD351,2017-09-01,1,Monsoon,Willams,7,1,0,4,12,2014,0.3,685,28.3,No,2017,9,0.3401191658391261
OD352,2017-09-01,1,Monsoon,Shah,22,1,0,0,2,645,0.2,187,28.3,No,2017,9,0.289922480620155
OD353,2017-09-01,1,Monsoon,Krithika,7,1,0,3,20,2194,0.1,680,28.3,No,2017,9,0.3099361896080219
OD354,2017-09-01,1,Monsoon,Vidya,12,1,0,1,13,1244,0.2,62,28.3,No,2017,9,0.04983922829581994
OD355,2017-04-08,8,Winter,Surya,6,1,0,0,1,743,0.4,290,31.4,No,2017,4,0.39030955585464333
OD356,2017-04-08,8,Winter,Yadav,15,1,0,4,12,2474,0.2,594,31.4,No,2017,4,0.2400970088924818
OD357,2017-04-08,8,Winter,Malik,20,1,0,6,6,1494,0.2,75,31.4,No,2017,4,0.050200803212851405
OD358,2017-04-08,8,Winter,Vidya,2,1,0,5,22,1174,0.2,329,31.4,No,2017,4,0.28023850085178875
OD359,2017-04-23,23,Winter,Sabeela,23,3,0,4,19,1062,0.4,435,28.3,No,2017,4,0.4096045197740113
OD360,2018-03-08,8,Winter,Ridhesh,14,3,0,4,19,2297,0.1,528,28.3,No,2018,3,0.22986504135829341
OD361,2018-03-08,8,Winter,Amrish,11,3,0,6,16,562,0.1,56,28.3,No,2018,3,0.099644128113879
OD362,2018-09-25,25,Monsoon,Veena,13,1,0,2,9,2049,0.1,656,28.3,No,2018,9,0.3201561737432894
OD363,2018-09-25,25,Monsoon,Veronica,6,1,0,2,9,570,0.2,125,28.3,No,2018,9,0.21929824561403508
OD364,2018-09-25,25,Monsoon,Krithika,7,1,0,2,15,1236,0.4,334,28.3,No,2018,9,0.2702265372168285
OD365,2018-09-25,25,Monsoon,Haseena,0,1,0,1,13,1069,0.3,460,28.3,No,2018,9,0.4303086997193639
OD366,2015-09-24,24,Monsoon,Roshan,11,4,0,0,3,1946,0.3,623,28.3,No,2015,9,0.32014388489208634
OD367,2017-10-21,21,Post-Monsoon,Yusuf,5,1,0,6,16,595,0.1,196,28.3,Yes,2017,10,0.32941176470588235
OD368,2017-10-21,21,Post-Monsoon,Amrish,15,1,0,2,15,2439,0.2,659,28.3,Yes,2017,10,0.2701927019270193
OD369,2017-10-21,21,Post-Monsoon,Vince,7,1,0,0,1,2415,0.2,556,28.3,Yes,2017,10,0.23022774327122153
OD370,2017-10-21,21,Post-Monsoon,Mathew,19,1,0,5,22,1725,0.3,362,28.3,Yes,2017,10,0.2098550724637681
OD371,2018-05-29,29,Summer,Malik,17,0,0,4,12,688,0.2,117,28.3,No,2018,5,0.17005813953488372
OD372,2018-05-29,29,Summer,Sudeep,7,0,0,3,20,1698,0.2,340,28.3,No,2018,5,0.20023557126030625
OD373,2015-07-23,23,Monsoon,Arvind,14,4,0,0,2,1665,0.3,217,29.4,No,2015,7,0.13033033033033034
OD374,2015-07-23,23,Monsoon,Shah,12,4,0,1,13,1309,0.1,79,29.4,No,2015,7,0.060351413292589765
OD375,2015-07-23,23,Monsoon,Sharon,21,4,0,5,22,905,0.3,72,29.4,No,2015,7,0.07955801104972375
OD376,2015-07-23,23,Monsoon,Hussain,18,4,0,2,15,2271,0.4,295,29.4,No,2015,7,0.12989872302950242
OD377,2017-09-28,28,Monsoon,Ganesh,14,0,0,6,5,2091,0.3,523,28.6,Yes,2017,9,0.2501195600191296
OD378,2018-08-27,27,Monsoon,Ganesh,16,1,0,3,0,1917,0.3,173,29.5,No,2018,8,0.09024517475221701
OD379,2016-04-28,28,Winter,Sudeep,3,0,0,3,20,641,0.2,180,28.3,No,2016,4,0.28081123244929795
OD380,2016-04-28,28,Winter,Hussain,16,0,0,5,22,1192,0.3,417,28.3,No,2016,4,0.3498322147651007
OD381,2016-04-28,28,Winter,Krithika,12,0,0,3,20,1132,0.2,464,28.3,No,2016,4,0.4098939929328622
OD382,2017-10-28,28,Post-Monsoon,Ram,11,4,0,5,14,1727,0.3,225,28.2,No,2017,10,0.13028372900984367
OD383,2017-10-28,28,Post-Monsoon,Mathew,14,4,0,2,15,1051,0.3,378,28.2,No,2017,10,0.35965746907706947
OD384,2016-06-26,26,Summer,Jackson,20,0,0,1,13,2109,0.2,337,28.1,No,2016,6,0.15979137031768612
OD385,2016-11-27,27,Post-Monsoon,Surya,23,3,0,2,15,1311,0.1,315,28.3,No,2016,11,0.2402745995423341
OD386,2016-11-27,27,Post-Monsoon,Sabeela,12,3,0,4,17,759,0.1,266,28.3,No,2016,11,0.35046113306982873
OD387,2016-12-03,3,Winter,Esther,23,1,0,0,1,2201,0.2,462,28.3,No,2016,12,0.20990458882326216
OD388,2016-12-03,3,Winter,Harish,14,1,0,6,6,1964,0.2,314,28.3,No,2016,12,0.159877800407332
OD389,2015-11-24,24,Post-Monsoon,Malik,1,1,0,6,5,1898,0.2,702,26.9,No,2015,11,0.3698630136986301
OD390,2018-12-11,11,Winter,Shree,2,1,0,0,1,2282,0.2,114,28.3,No,2018,12,0.04995617879053462
OD391,2018-12-11,11,Winter,Jonas,7,1,0,0,2,2294,0.2,596,28.3,No,2018,12,0.2598081952920663
OD392,2015-09-21,21,Monsoon,Hafiz,2,4,0,5,22,2213,0.3,996,30.2,No,2015,9,0.4500677812923633
OD393,2015-09-21,21,Monsoon,Hussain,4,4,0,3,0,1797,0.3,270,30.2,No,2015,9,0.15025041736227046
OD394,2015-06-07,7,Summer,Ridhesh,14,0,0,5,8,1912,0.3,382,28.3,No,2015,6,0.1997907949790795
OD395,2018-06-30,30,Summer,Suresh,0,4,0,3,20,1865,0.1,354,28.3,No,2018,6,0.1898123324396783
OD396,2018-10-17,17,Post-Monsoon,Sheeba,6,1,0,0,3,1838,0.2,754,27.7,Yes,2018,10,0.4102285092491839
OD397,2018-10-17,17,Post-Monsoon,Ram,7,1,0,1,21,1626,0.2,195,27.7,Yes,2018,10,0.11992619926199262
OD398,2016-10-31,31,Post-Monsoon,Rumaiza,6,0,0,6,16,647,0.3,71,28.1,Yes,2016,10,0.10973724884080371
OD399,2017-09-08,8,Monsoon,Mathew,20,0,0,0,2,1042,0.2,177,30.0,No,2017,9,0.16986564299424184
OD400,2017-09-08,8,Monsoon,Veronica,23,0,0,1,13,1519,0.2,319,30.0,No,2017,9,0.21000658327847269
OD401,2017-09-08,8,Monsoon,Yadav,13,0,0,1,13,532,0.3,149,30.0,No,2017,9,0.2800751879699248
OD402,2017-09-08,8,Monsoon,Adavan,12,0,0,2,4,1477,0.2,74,30.0,No,2017,9,0.05010155721056195
OD403,2015-12-24,24,Winter,Willams,17,3,0,0,3,707,0.1,99,28.3,No,2015,12,0.14002828854314003
OD404,2015-04-16,16,Winter,Shree,3,3,0,6,6,1748,0.2,315,28.3,No,2015,4,0.18020594965675057
OD405,2018-12-24,24,Winter,Alan,23,1,0,5,14,2257,0.2,361,26.1,Yes,2018,12,0.1599468320779796
OD406,2018-12-08,8,Winter,Kumar,13,4,0,3,0,762,0.3,198,30.2,No,2018,12,0.25984251968503935
OD407,2018-12-08,8,Winter,Sharon,17,4,0,3,20,904,0.2,63,30.2,No,2018,12,0.06969026548672566
OD408,2018-12-08,8,Winter,Ravi,8,4,0,4,11,958,0.2,182,30.2,No,2018,12,0.18997912317327767
OD409,2018-12-08,8,Winter,Surya,20,4,0,1,21,2193,0.3,899,30.2,No,2018,12,0.4099407204742362
OD410,2018-12-08,8,Winter,Krithika,8,4,0,2,9,830,0.1,66,30.2,No,2018,12,0.07951807228915662
OD411,2018-12-08,8,Winter,Krithika,10,4,0,0,3,1531,0.3,505,30.2,No,2018,12,0.32984977139124755
OD412,2018-12-08,8,Winter,Harish,2,4,0,6,6,2355,0.1,754,30.2,No,2018,12,0.32016985138004245
OD413,2018-12-08,8,Winter,Jonas,13,4,0,5,8,917,0.2,257,30.2,No,2018,12,0.2802617230098146
OD414,2018-12-08,8,Winter,Ridhesh,4,4,0,0,2,1433,0.3,459,30.2,No,2018,12,0.32030704815073274
OD415,2018-11-03,3,Post-Monsoon,Sudha,11,4,0,2,10,2246,0.3,966,28.3,No,2018,11,0.4300979519145147
OD416,2018-11-03,3,Post-Monsoon,Arvind,16,4,0,3,7,2130,0.2,937,28.3,No,2018,11,0.43990610328638496
OD417,2018-06-24,24,Summer,Ramesh,5,4,0,6,6,2461,0.2,394,32.0,No,2018,6,0.16009752133279154
OD418,2017-04-14,14,Winter,Amrish,3,4,0,1,21,1863,0.1,168,28.3,Yes,2017,4,0.09017713365539452
OD419,2018-11-06,6,Post-Monsoon,Jackson,7,3,0,3,7,1382,0.1,290,28.3,Yes,2018,11,0.2098408104196816
OD420,2018-03-04,4,Winter,Hussain,19,4,0,1,13,807,0.3,89,28.3,No,2018,3,0.11028500619578686
OD421,2018-03-04,4,Winter,Shree,23,4,0,2,10,1272,0.2,305,28.3,No,2018,3,0.23977987421383648
OD422,2015-06-22,22,Summer,Komal,13,4,0,4,17,1621,0.2,470,28.3,No,2015,6,0.2899444787168415
OD423,2018-10-19,19,Post-Monsoon,Malik,11,1,0,0,2,1356,0.3,502,26.8,Yes,2018,10,0.3702064896755162
OD424,2018-10-19,19,Post-Monsoon,Sheeba,21,1,0,3,18,684,0.2,55,26.8,Yes,2018,10,0.0804093567251462
OD425,2018-08-21,21,Monsoon,Veena,7,3,0,0,3,540,0.3,162,28.3,No,2018,8,0.3
OD426,2018-11-23,23,Post-Monsoon,Arvind,22,0,0,1,21,1256,0.2,113,27.4,Yes,2018,11,0.08996815286624203
OD427,2018-11-23,23,Post-Monsoon,Sudha,17,0,0,1,13,581,0.2,215,27.4,Yes,2018,11,0.37005163511187605
OD428,2015-09-12,12,Monsoon,Amrish,2,1,0,6,16,707,0.1,226,26.7,No,2015,9,0.31966053748231965
OD429,2018-10-01,1,Post-Monsoon,Willams,10,0,0,4,19,913,0.2,374,24.8,No,2018,10,0.40963855421686746
OD430,2017-04-15,15,Winter,Sudeep,12,3,0,3,20,507,0.3,96,28.3,Yes,2017,4,0.1893491124260355
OD431,2017-04-15,15,Winter,Harish,8,3,0,4,11,1367,0.3,355,28.3,Yes,2017,4,0.25969275786393564
OD432,2017-04-15,15,Winter,Yusuf,2,3,0,3,18,833,0.3,233,28.3,Yes,2017,4,0.2797118847539016
OD433,2017-04-15,15,Winter,Esther,9,3,0,1,21,1987,0.3,258,28.3,Yes,2017,4,0.12984398590840462
OD434,2017-06-06,6,Summer,Roshan,9,1,0,0,2,1152,0.1,265,28.3,No,2017,6,0.2300347222222222
OD435,2015-12-19,19,Winter,Rumaiza,1,3,0,6,16,1362,0.1,518,28.3,No,2015,12,0.3803230543318649
OD436,2015-12-19,19,Winter,Haseena,6,3,0,6,6,942,0.2,123,28.3,No,2015,12,0.1305732484076433
OD437,2017-06-12,12,Summer,Ram,4,0,0,2,9,2200,0.1,792,28.3,No,2017,6,0.36
OD438,2017-06-12,12,Summer,Aditi,17,0,0,6,16,861,0.3,258,28.3,No,2017,6,0.29965156794425085
OD439,2018-09-15,15,Monsoon,Sabeela,16,0,0,5,14,1648,0.3,445,30.3,No,2018,9,0.2700242718446602
OD440,2018-01-20,20,Winter,Malik,13,1,0,4,17,1805,0.2,217,28.3,No,2018,1,0.12022160664819945
OD441,2017-09-05,5,Monsoon,Sudeep,2,0,0,4,12,620,0.3,74,28.3,No,2017,9,0.11935483870967742
OD442,2017-09-05,5,Monsoon,James,12,0,0,6,16,1216,0.3,547,28.3,No,2017,9,0.4498355263157895
OD443,2017-09-05,5,Monsoon,Sudha,5,0,0,2,10,686,0.3,34,28.3,No,2017,9,0.04956268221574344
OD444,2017-09-05,5,Monsoon,Amrish,7,0,0,3,7,1648,0.2,313,28.3,No,2017,9,0.18992718446601942
OD445,2017-09-05,5,Monsoon,Sudeep,16,0,0,3,7,506,0.2,218,28.3,No,2017,9,0.4308300395256917
