Order ID,Date,Day,Season,Customer Name,City,Region,State,Category,Sub Category,Sales,Discount,Profit,Average Temp,Holiday
OD173,05-Aug-15,Wednesday,Monsoon,Surya,Tirunelveli,West,Tamil Nadu,Food Grains,Dals & Pulses,791 ,0.30 ,150 ,28.3,No
OD174,05-Aug-15,Wednesday,Monsoon,Alan,Viluppuram,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,2476 ,0.30 ,421 ,28.3,No
OD175,14-Sep-15,Monday,Monsoon,Aditi,Karur,Central,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1747 ,0.30 ,472 ,30.7,No
OD176,14-Sep-15,Monday,Monsoon,Shah,Pudukottai,Central,Tamil Nadu,Fruits & Veggies,Organic Fruits,1973 ,0.20 ,848 ,30.7,No
OD177,21-Apr-18,Saturday,Winter,Mathew,Krishnagiri,Central,Tamil Nadu,Oil & Masala,Spices,2025 ,0.20 ,547 ,28.3,No
OD178,21-Nov-16,Monday,Post-Monsoon,Rumaiza,Vellore,East,Tamil Nadu,Snacks,Noodles,1016 ,0.30 ,224 ,28.3,No
OD179,21-Nov-16,Monday,Post-Monsoon,Arvind,Trichy,East,Tamil Nadu,Fruits & Veggies,Organic Fruits,689 ,0.30 ,55 ,28.3,No
OD180,15-Dec-16,Thursday,Winter,Krithika,Karur,East,Tamil Nadu,Food Grains,Atta & Flour,1322 ,0.20 ,344 ,28.3,No
OD181,05-Dec-15,Saturday,Winter,Arvind,Bodi,Central,Tamil Nadu,Snacks,Cookies,1605 ,0.30 ,433 ,31.4,No
OD182,05-Dec-15,Saturday,Winter,Ravi,Namakkal,Central,Tamil Nadu,Beverages,Health Drinks,1718 ,0.20 ,172 ,31.4,No
OD183,19-Nov-15,Thursday,Post-Monsoon,Jonas,Madurai,South,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,2177 ,0.40 ,784 ,26.2,No
OD184,19-Nov-15,Thursday,Post-Monsoon,Surya,Cumbum,South,Tamil Nadu,Food Grains,Organic Staples,578 ,0.20 ,237 ,26.2,No
OD185,19-Nov-15,Thursday,Post-Monsoon,Amrish,Dindigul,South,Tamil Nadu,Food Grains,Dals & Pulses,782 ,0.30 ,196 ,26.2,No
OD186,28-Nov-17,Tuesday,Post-Monsoon,Shah,Chennai,East,Tamil Nadu,Snacks,Noodles,1388 ,0.40 ,97 ,27.3,No
OD187,26-Aug-15,Wednesday,Monsoon,Krithika,Cumbum,West,Tamil Nadu,Bakery,Cakes,2264 ,0.20 ,792 ,28.3,No
OD188,16-Jul-17,Sunday,Monsoon,Anu,Pudukottai,Central,Tamil Nadu,Beverages,Soft Drinks,813 ,0.20 ,138 ,30.6,No
OD189,16-Jul-17,Sunday,Monsoon,Yusuf,Madurai,Central,Tamil Nadu,Fruits & Veggies,Organic Fruits,2015 ,0.20 ,564 ,30.6,No
OD190,12-Oct-16,Wednesday,Post-Monsoon,Rumaiza,Vellore,East,Tamil Nadu,Beverages,Soft Drinks,1433 ,0.30 ,473 ,28.3,Yes
OD191,12-Oct-16,Wednesday,Post-Monsoon,Amrish,Chennai,East,Tamil Nadu,Fruits & Veggies,Organic Fruits,2093 ,0.10 ,335 ,28.3,Yes
OD192,12-Oct-16,Wednesday,Post-Monsoon,Muneer,Chennai,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,2149 ,0.20 ,623 ,28.3,Yes
OD193,12-Oct-16,Wednesday,Post-Monsoon,Anu,Dharmapuri,East,Tamil Nadu,Beverages,Health Drinks,1972 ,0.30 ,414 ,28.3,Yes
OD194,12-Oct-16,Wednesday,Post-Monsoon,Suresh,Dharmapuri,East,Tamil Nadu,Oil & Masala,Masalas,2060 ,0.30 ,433 ,28.3,Yes
OD195,31-Oct-16,Monday,Post-Monsoon,Peer,Tirunelveli,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1175 ,0.10 ,341 ,28.1,Yes
OD196,21-Mar-15,Saturday,Winter,Sundar,Theni,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1006 ,0.30 ,191 ,28.3,No
OD197,21-Mar-15,Saturday,Winter,Sudeep,Karur,East,Tamil Nadu,Bakery,Breads & Buns,1409 ,0.20 ,380 ,28.3,No
OD198,06-Nov-18,Tuesday,Post-Monsoon,Verma,Pudukottai,East,Tamil Nadu,Food Grains,Organic Staples,914 ,0.30 ,338 ,28.3,Yes
OD199,06-Jul-18,Friday,Monsoon,Surya,Tirunelveli,East,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1352 ,0.30 ,527 ,28.3,No
OD200,06-Jul-18,Friday,Monsoon,Sudha,Trichy,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,682 ,0.30 ,171 ,28.3,No
OD201,24-Jun-18,Sunday,Summer,James,Tirunelveli,East,Tamil Nadu,Food Grains,Organic Staples,1738 ,0.20 ,243 ,32,No
OD202,03-Aug-15,Monday,Monsoon,Vidya,Salem,West,Tamil Nadu,Bakery,Cakes,2421 ,0.30 ,484 ,28.3,No
OD203,03-Aug-15,Monday,Monsoon,Jackson,Ramanadhapuram,West,Tamil Nadu,Food Grains,Organic Staples,2245 ,0.20 ,404 ,28.3,No
OD204,17-Dec-18,Monday,Winter,Akash,Vellore,Central,Tamil Nadu,Oil & Masala,Masalas,896 ,0.10 ,296 ,28.3,No
OD205,03-Jun-18,Sunday,Summer,Ram,Virudhunagar,South,Tamil Nadu,Oil & Masala,Spices,1033 ,0.30 ,186 ,28.3,No
OD206,09-Dec-18,Sunday,Winter,Vinne,Madurai,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1998 ,0.30 ,140 ,28.3,No
OD207,01-Dec-18,Saturday,Winter,Verma,Perambalur,Central,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1469 ,0.20 ,646 ,26.4,No
OD208,01-Dec-18,Saturday,Winter,Haseena,Ramanadhapuram,Central,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1899 ,0.30 ,361 ,26.4,No
OD209,01-Dec-18,Saturday,Winter,Esther,Pudukottai,Central,Tamil Nadu,"Eggs, Meat & Fish",Mutton,2194 ,0.20 ,154 ,26.4,No
OD210,01-Dec-18,Saturday,Winter,Amrish,Vellore,Central,Tamil Nadu,Beverages,Soft Drinks,1942 ,0.30 ,505 ,26.4,No
OD211,01-Dec-18,Saturday,Winter,Hafiz,Kanyakumari,Central,Tamil Nadu,Fruits & Veggies,Organic Vegetables,609 ,0.30 ,207 ,26.4,No
OD212,09-Feb-16,Tuesday,Winter,Verma,Trichy,Central,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2353 ,0.30 ,424 ,29.4,No
OD213,02-Jan-16,Saturday,Winter,Peer,Salem,East,Tamil Nadu,Beverages,Soft Drinks,1591 ,0.20 ,271 ,28.3,No
OD214,02-Jan-16,Saturday,Winter,Arutra,Krishnagiri,East,Tamil Nadu,Food Grains,Rice,1353 ,0.10 ,528 ,28.3,No
OD215,02-Jan-16,Saturday,Winter,Jonas,Namakkal,East,Tamil Nadu,Beverages,Health Drinks,1020 ,0.20 ,82 ,28.3,No
OD216,02-Jan-16,Saturday,Winter,Harish,Ramanadhapuram,East,Tamil Nadu,Snacks,Noodles,1362 ,0.30 ,177 ,28.3,No
OD217,02-Jan-16,Saturday,Winter,Sundar,Krishnagiri,East,Tamil Nadu,Food Grains,Rice,1733 ,0.30 ,433 ,28.3,No
OD218,28-Oct-17,Saturday,Post-Monsoon,Suresh,Tirunelveli,West,Tamil Nadu,Oil & Masala,Masalas,1949 ,0.20 ,98 ,28.2,No
OD219,28-Oct-17,Saturday,Post-Monsoon,Sabeela,Virudhunagar,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,2368 ,0.30 ,876 ,28.2,No
OD220,24-Dec-16,Saturday,Winter,Arvind,Pudukottai,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,2110 ,0.30 ,485 ,28.3,Yes
OD221,24-Dec-16,Saturday,Winter,Ramesh,Madurai,East,Tamil Nadu,Food Grains,Dals & Pulses,1940 ,0.20 ,795 ,28.3,Yes
OD222,24-Dec-16,Saturday,Winter,Willams,Vellore,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,1557 ,0.20 ,638 ,28.3,Yes
OD223,24-Dec-16,Saturday,Winter,Ramesh,Madurai,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,1443 ,0.20 ,274 ,28.3,Yes
OD224,24-Dec-16,Saturday,Winter,Yadav,Perambalur,East,Tamil Nadu,Beverages,Soft Drinks,2024 ,0.10 ,911 ,28.3,Yes
OD225,24-Dec-16,Saturday,Winter,Krithika,Viluppuram,East,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2168 ,0.20 ,564 ,28.3,Yes
OD226,09-Aug-16,Tuesday,Monsoon,Verma,Tirunelveli,Central,Tamil Nadu,"Eggs, Meat & Fish",Chicken,621 ,0.20 ,174 ,30.8,No
OD227,09-Aug-16,Tuesday,Monsoon,Komal,Madurai,Central,Tamil Nadu,Food Grains,Organic Staples,1230 ,0.20 ,295 ,30.8,No
OD228,09-Aug-16,Tuesday,Monsoon,Harish,Salem,Central,Tamil Nadu,Snacks,Cookies,560 ,0.30 ,241 ,30.8,No
OD229,28-Feb-16,Sunday,Winter,Sudha,Tenkasi,South,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1286 ,0.20 ,283 ,28.3,No
OD230,28-Feb-16,Sunday,Winter,Ramesh,Tenkasi,South,Tamil Nadu,Beverages,Health Drinks,1242 ,0.30 ,149 ,28.3,No
OD231,13-Sep-15,Sunday,Monsoon,Arvind,Krishnagiri,South,Tamil Nadu,Bakery,Breads & Buns,717 ,0.20 ,43 ,30.3,No
OD232,07-Apr-18,Saturday,Winter,Komal,Namakkal,South,Tamil Nadu,Beverages,Soft Drinks,1480 ,0.20 ,444 ,31.7,No
OD233,07-Apr-18,Saturday,Winter,Komal,Salem,South,Tamil Nadu,Food Grains,Dals & Pulses,826 ,0.20 ,248 ,31.7,No
OD234,07-Apr-18,Saturday,Winter,Ramesh,Ooty,South,Tamil Nadu,Snacks,Cookies,1846 ,0.20 ,277 ,31.7,No
OD235,07-Apr-18,Saturday,Winter,Mathew,Viluppuram,South,Tamil Nadu,Beverages,Soft Drinks,2045 ,0.10 ,552 ,31.7,No
OD236,07-Apr-18,Saturday,Winter,Vince,Nagercoil,South,Tamil Nadu,Fruits & Veggies,Organic Fruits,1983 ,0.20 ,773 ,31.7,No
OD237,12-Nov-18,Monday,Post-Monsoon,Shah,Bodi,West,Tamil Nadu,Bakery,Cakes,650 ,0.20 ,247 ,28.3,No
OD238,04-Jun-17,Sunday,Summer,Ravi,Ramanadhapuram,Central,Tamil Nadu,Bakery,Breads & Buns,2163 ,0.30 ,216 ,28.3,No
OD239,04-Jun-17,Sunday,Summer,Adavan,Bodi,Central,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1481 ,0.20 ,518 ,28.3,No
OD240,04-Jun-17,Sunday,Summer,Arvind,Trichy,Central,Tamil Nadu,Snacks,Cookies,2492 ,0.10 ,125 ,28.3,No
OD241,04-Jun-17,Sunday,Summer,Ramesh,Nagercoil,Central,Tamil Nadu,Bakery,Cakes,962 ,0.30 ,423 ,28.3,No
OD242,04-Jun-17,Sunday,Summer,Malik,Coimbatore,Central,Tamil Nadu,Beverages,Health Drinks,1432 ,0.30 ,215 ,28.3,No
OD243,04-Jun-17,Sunday,Summer,Muneer,Virudhunagar,Central,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,523 ,0.10 ,79 ,28.3,No
OD244,04-Jun-17,Sunday,Summer,Amy,Chennai,Central,Tamil Nadu,Oil & Masala,Masalas,1540 ,0.10 ,647 ,28.3,No
OD245,01-Jun-15,Monday,Summer,Roshan,Coimbatore,Central,Tamil Nadu,Bakery,Biscuits,817 ,0.20 ,327 ,28.3,No
OD246,01-Jun-15,Monday,Summer,Vinne,Kanyakumari,Central,Tamil Nadu,"Eggs, Meat & Fish",Fish,2462 ,0.30 ,369 ,28.3,No
OD247,01-Jun-15,Monday,Summer,Sudeep,Perambalur,Central,Tamil Nadu,Fruits & Veggies,Organic Fruits,962 ,0.20 ,289 ,28.3,No
OD248,01-Jun-15,Monday,Summer,Ridhesh,Cumbum,Central,Tamil Nadu,Beverages,Health Drinks,538 ,0.20 ,59 ,28.3,No
OD249,01-Jun-15,Monday,Summer,Ravi,Ooty,Central,Tamil Nadu,Snacks,Cookies,1556 ,0.20 ,482 ,28.3,No
OD250,10-Dec-17,Sunday,Winter,James,Vellore,West,Tamil Nadu,Beverages,Health Drinks,2133 ,0.30 ,960 ,28.5,No
OD251,11-Sep-17,Monday,Monsoon,Mathew,Tirunelveli,West,Tamil Nadu,Beverages,Health Drinks,1474 ,0.10 ,236 ,27.7,No
OD252,11-Sep-17,Monday,Monsoon,Amrish,Dindigul,West,Tamil Nadu,Beverages,Health Drinks,531 ,0.10 ,127 ,27.7,No
OD253,10-Dec-17,Sunday,Winter,Ramesh,Pudukottai,East,Tamil Nadu,Food Grains,Rice,1769 ,0.20 ,637 ,28.5,No
OD254,10-Dec-17,Sunday,Winter,Surya,Pudukottai,East,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1257 ,0.30 ,63 ,28.5,No
OD255,28-Nov-16,Monday,Post-Monsoon,Veronica,Ramanadhapuram,Central,Tamil Nadu,Food Grains,Rice,1899 ,0.30 ,171 ,28.3,No
OD256,28-Nov-16,Monday,Post-Monsoon,Harish,Tirunelveli,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1929 ,0.30 ,617 ,28.3,No
OD257,28-Nov-16,Monday,Post-Monsoon,Ravi,Ooty,Central,Tamil Nadu,Beverages,Soft Drinks,2417 ,0.10 ,991 ,28.3,No
OD258,28-Nov-16,Monday,Post-Monsoon,Sundar,Chennai,Central,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1443 ,0.30 ,476 ,28.3,No
OD259,01-Dec-18,Saturday,Winter,Esther,Dharmapuri,East,Tamil Nadu,Beverages,Soft Drinks,660 ,0.30 ,290 ,26.4,No
OD260,01-Dec-18,Saturday,Winter,Shree,Salem,East,Tamil Nadu,Bakery,Breads & Buns,2114 ,0.30 ,359 ,26.4,No
OD261,01-Dec-18,Saturday,Winter,Sabeela,Tenkasi,East,Tamil Nadu,Oil & Masala,Masalas,1278 ,0.10 ,64 ,26.4,No
OD262,08-Jun-18,Friday,Summer,Ravi,Krishnagiri,Central,Tamil Nadu,Food Grains,Organic Staples,867 ,0.20 ,217 ,32,No
OD263,19-Sep-15,Saturday,Monsoon,Roshan,Kanyakumari,Central,Tamil Nadu,Food Grains,Organic Staples,943 ,0.30 ,151 ,30.6,No
OD264,19-Sep-15,Saturday,Monsoon,Vince,Theni,Central,Tamil Nadu,Beverages,Soft Drinks,1836 ,0.20 ,275 ,30.6,No
OD265,06-Jun-17,Tuesday,Summer,Jonas,Cumbum,Central,Tamil Nadu,"Eggs, Meat & Fish",Fish,1200 ,0.20 ,420 ,28.3,No
OD266,10-Nov-16,Thursday,Post-Monsoon,Harish,Tirunelveli,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1167 ,0.20 ,257 ,29.9,No
OD267,16-Jun-18,Saturday,Summer,Shah,Perambalur,South,Tamil Nadu,"Eggs, Meat & Fish",Chicken,696 ,0.30 ,139 ,31.6,Yes
OD268,22-Jan-17,Sunday,Winter,Arvind,Virudhunagar,East,Tamil Nadu,Oil & Masala,Masalas,2500 ,0.30 ,425 ,28.3,No
OD269,09-Dec-18,Sunday,Winter,Adavan,Dharmapuri,East,Tamil Nadu,Bakery,Cakes,1507 ,0.20 ,181 ,28.3,No
OD270,09-Dec-18,Sunday,Winter,Suresh,Namakkal,East,Tamil Nadu,Beverages,Soft Drinks,1612 ,0.10 ,613 ,28.3,No
OD271,28-Dec-18,Friday,Winter,Esther,Theni,West,Tamil Nadu,Snacks,Noodles,764 ,0.10 ,160 ,28.3,No
OD272,30-Jul-16,Saturday,Monsoon,Krithika,Tenkasi,West,Tamil Nadu,Snacks,Noodles,884 ,0.30 ,283 ,28.6,No
OD273,30-Jul-16,Saturday,Monsoon,Muneer,Viluppuram,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,2443 ,0.20 ,782 ,28.6,No
OD274,30-Jul-16,Saturday,Monsoon,Hafiz,Vellore,West,Tamil Nadu,Bakery,Cakes,1147 ,0.30 ,138 ,28.6,No
OD275,16-Sep-18,Sunday,Monsoon,Krithika,Coimbatore,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1899 ,0.20 ,494 ,28.8,No
OD276,16-Sep-18,Sunday,Monsoon,Amrish,Pudukottai,West,Tamil Nadu,Bakery,Cakes,744 ,0.10 ,67 ,28.8,No
OD277,13-Oct-18,Saturday,Post-Monsoon,Shah,Ramanadhapuram,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,812 ,0.20 ,284 ,28.3,No
OD278,13-Oct-18,Saturday,Post-Monsoon,Ram,Virudhunagar,East,Tamil Nadu,Oil & Masala,Masalas,862 ,0.20 ,138 ,28.3,No
OD279,13-Oct-18,Saturday,Post-Monsoon,Arutra,Virudhunagar,East,Tamil Nadu,Snacks,Chocolates,1061 ,0.10 ,287 ,28.3,No
OD280,13-Oct-18,Saturday,Post-Monsoon,Sabeela,Pudukottai,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,2365 ,0.30 ,520 ,28.3,No
OD281,26-Sep-16,Monday,Monsoon,Vidya,Karur,Central,Tamil Nadu,Snacks,Chocolates,1421 ,0.10 ,455 ,31.2,No
OD282,26-Sep-16,Monday,Monsoon,Roshan,Perambalur,Central,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1357 ,0.20 ,204 ,31.2,No
OD283,02-Nov-16,Wednesday,Post-Monsoon,Sheeba,Chennai,West,Tamil Nadu,Beverages,Soft Drinks,1007 ,0.20 ,433 ,28.3,No
OD284,26-Sep-16,Monday,Monsoon,Amrish,Kanyakumari,West,Tamil Nadu,Bakery,Biscuits,1544 ,0.30 ,139 ,31.2,No
OD285,26-Sep-16,Monday,Monsoon,Kumar,Salem,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1537 ,0.20 ,599 ,31.2,No
OD286,26-Sep-16,Monday,Monsoon,Ridhesh,Ooty,West,Tamil Nadu,Bakery,Breads & Buns,1530 ,0.20 ,168 ,31.2,No
OD287,18-Dec-17,Monday,Winter,Hafiz,Tirunelveli,South,Tamil Nadu,Oil & Masala,Spices,2460 ,0.20 ,738 ,26.7,No
OD288,18-Dec-17,Monday,Winter,Sudha,Cumbum,South,Tamil Nadu,Snacks,Noodles,976 ,0.40 ,429 ,26.7,No
OD289,18-Dec-17,Monday,Winter,Suresh,Coimbatore,South,Tamil Nadu,Fruits & Veggies,Organic Fruits,1106 ,0.20 ,299 ,26.7,No
OD290,20-Nov-17,Monday,Post-Monsoon,Jonas,Tirunelveli,East,Tamil Nadu,Bakery,Biscuits,1165 ,0.20 ,245 ,28.8,No
OD291,20-Nov-17,Monday,Post-Monsoon,Jonas,Chennai,East,Tamil Nadu,Food Grains,Rice,1244 ,0.10 ,498 ,28.8,No
OD292,20-Nov-17,Monday,Post-Monsoon,Amrish,Madurai,East,Tamil Nadu,Fruits & Veggies,Organic Fruits,1992 ,0.30 ,418 ,28.8,No
OD293,20-Nov-17,Monday,Post-Monsoon,Sheeba,Ooty,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1396 ,0.20 ,237 ,28.8,No
OD294,26-Dec-15,Saturday,Winter,Ram,Ramanadhapuram,West,Tamil Nadu,Snacks,Chocolates,849 ,0.20 ,263 ,28.3,No
OD295,26-Dec-15,Saturday,Winter,Sheeba,Dharmapuri,West,Tamil Nadu,Oil & Masala,Masalas,2488 ,0.10 ,547 ,28.3,No
OD296,26-Dec-15,Saturday,Winter,Muneer,Dharmapuri,West,Tamil Nadu,Food Grains,Rice,840 ,0.30 ,185 ,28.3,No
OD297,26-Dec-15,Saturday,Winter,Aditi,Krishnagiri,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1820 ,0.20 ,528 ,28.3,No
OD298,26-Dec-15,Saturday,Winter,Roshan,Bodi,West,Tamil Nadu,Oil & Masala,Masalas,1969 ,0.20 ,630 ,28.3,No
OD299,28-Oct-17,Saturday,Post-Monsoon,Sundar,Virudhunagar,East,Tamil Nadu,Food Grains,Organic Staples,2261 ,0.20 ,995 ,28.2,No
OD300,28-Oct-17,Saturday,Post-Monsoon,Sudha,Namakkal,East,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1793 ,0.20 ,305 ,28.2,No
OD301,28-Oct-17,Saturday,Post-Monsoon,Haseena,Ooty,East,Tamil Nadu,Bakery,Breads & Buns,644 ,0.30 ,97 ,28.2,No
OD302,28-Oct-17,Saturday,Post-Monsoon,Willams,Viluppuram,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1359 ,0.20 ,421 ,28.2,No
OD303,28-Oct-17,Saturday,Post-Monsoon,Veronica,Dharmapuri,East,Tamil Nadu,Bakery,Breads & Buns,1554 ,0.20 ,684 ,28.2,No
OD304,19-Nov-18,Monday,Post-Monsoon,Muneer,Tenkasi,Central,Tamil Nadu,Snacks,Cookies,2090 ,0.30 ,293 ,29.2,No
OD305,04-May-16,Wednesday,Summer,Anu,Kanyakumari,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,931 ,0.10 ,298 ,28.3,No
OD306,30-Dec-15,Wednesday,Winter,Veronica,Salem,Central,Tamil Nadu,Bakery,Breads & Buns,1157 ,0.20 ,405 ,28.3,No
OD307,01-Jun-15,Monday,Summer,Verma,Ooty,East,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2396 ,0.40 ,383 ,28.3,No
OD308,01-Jun-15,Monday,Summer,Sundar,Pudukottai,East,Tamil Nadu,Oil & Masala,Spices,1677 ,0.20 ,587 ,28.3,No
OD309,15-Apr-18,Sunday,Winter,Esther,Tenkasi,South,Tamil Nadu,Snacks,Cookies,590 ,0.30 ,201 ,28.3,Yes
OD310,12-Sep-17,Tuesday,Monsoon,Vinne,Namakkal,West,Tamil Nadu,Snacks,Noodles,1401 ,0.30 ,196 ,28.3,No
OD311,12-Sep-17,Tuesday,Monsoon,Peer,Viluppuram,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,678 ,0.30 ,190 ,28.3,No
OD312,12-Sep-17,Tuesday,Monsoon,Harish,Vellore,West,Tamil Nadu,Snacks,Chocolates,2417 ,0.30 ,798 ,28.3,No
OD313,12-Sep-17,Tuesday,Monsoon,Willams,Theni,West,Tamil Nadu,Beverages,Soft Drinks,2211 ,0.20 ,641 ,28.3,No
OD314,27-Sep-15,Sunday,Monsoon,Vidya,Perambalur,East,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2392 ,0.20 ,407 ,28.3,No
OD315,09-Aug-15,Sunday,Monsoon,Arutra,Krishnagiri,South,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1835 ,0.30 ,661 ,30.1,No
OD316,09-Aug-15,Sunday,Monsoon,Malik,Chennai,South,Tamil Nadu,Snacks,Noodles,2281 ,0.20 ,776 ,30.1,No
OD317,28-Dec-15,Monday,Winter,Peer,Cumbum,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1583 ,0.20 ,174 ,28.3,No
OD318,04-Nov-15,Wednesday,Post-Monsoon,Arvind,Vellore,East,Tamil Nadu,Bakery,Cakes,1123 ,0.20 ,90 ,28.3,No
OD319,04-Nov-15,Wednesday,Post-Monsoon,Sudeep,Viluppuram,East,Tamil Nadu,Snacks,Cookies,1079 ,0.20 ,410 ,28.3,No
OD320,04-Nov-15,Wednesday,Post-Monsoon,Arvind,Krishnagiri,East,Tamil Nadu,Food Grains,Organic Staples,1027 ,0.20 ,329 ,28.3,No
OD321,04-Nov-15,Wednesday,Post-Monsoon,Alan,Dharmapuri,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1771 ,0.30 ,602 ,28.3,No
OD322,04-Nov-15,Wednesday,Post-Monsoon,Sheeba,Karur,East,Tamil Nadu,Oil & Masala,Spices,1171 ,0.20 ,363 ,28.3,No
OD323,19-Sep-15,Saturday,Monsoon,Arvind,Pudukottai,West,Tamil Nadu,Bakery,Cakes,672 ,0.20 ,141 ,30.6,No
OD324,23-Apr-17,Sunday,Winter,Anu,Dindigul,West,Tamil Nadu,Beverages,Health Drinks,848 ,0.20 ,229 ,28.3,No
OD325,23-Apr-17,Sunday,Winter,Amrish,Pudukottai,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,2078 ,0.20 ,914 ,28.3,No
OD326,03-Nov-18,Saturday,Post-Monsoon,Ravi,Krishnagiri,South,Tamil Nadu,Food Grains,Rice,1400 ,0.20 ,406 ,28.3,No
OD327,30-Aug-17,Wednesday,Monsoon,Verma,Cumbum,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,945 ,0.20 ,227 ,28.3,No
OD328,30-Aug-17,Wednesday,Monsoon,Arutra,Vellore,East,Tamil Nadu,Beverages,Health Drinks,590 ,0.20 ,83 ,28.3,No
OD329,30-Aug-17,Wednesday,Monsoon,Malik,Dharmapuri,East,Tamil Nadu,Beverages,Health Drinks,1583 ,0.30 ,317 ,28.3,No
OD330,30-Aug-17,Wednesday,Monsoon,Vidya,Pudukottai,East,Tamil Nadu,Beverages,Health Drinks,1534 ,0.20 ,245 ,28.3,No
OD331,30-Aug-17,Wednesday,Monsoon,Krithika,Karur,East,Tamil Nadu,Snacks,Noodles,2133 ,0.10 ,491 ,28.3,No
OD332,25-Apr-17,Tuesday,Winter,Shree,Trichy,East,Tamil Nadu,Fruits & Veggies,Organic Fruits,2021 ,0.20 ,748 ,28.3,No
OD333,25-Apr-17,Tuesday,Winter,Shree,Salem,East,Tamil Nadu,Beverages,Health Drinks,1825 ,0.20 ,164 ,28.3,No
OD334,25-Apr-17,Tuesday,Winter,Akash,Nagercoil,East,Tamil Nadu,Bakery,Breads & Buns,2029 ,0.40 ,609 ,28.3,No
OD335,01-Sep-16,Thursday,Monsoon,Verma,Perambalur,West,Tamil Nadu,Oil & Masala,Spices,1228 ,0.30 ,442 ,28.3,No
OD336,01-Sep-16,Thursday,Monsoon,Yadav,Perambalur,West,Tamil Nadu,Food Grains,Rice,1501 ,0.20 ,210 ,28.3,No
OD337,01-Sep-16,Thursday,Monsoon,Alan,Nagercoil,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1094 ,0.30 ,416 ,28.3,No
OD338,12-Jul-15,Sunday,Monsoon,Hussain,Dharmapuri,West,Tamil Nadu,Bakery,Cakes,1179 ,0.20 ,106 ,26.8,No
OD339,12-Jul-15,Sunday,Monsoon,Suresh,Viluppuram,West,Tamil Nadu,Food Grains,Atta & Flour,1127 ,0.30 ,417 ,26.8,No
OD340,22-Jun-16,Wednesday,Summer,Willams,Namakkal,West,Tamil Nadu,Bakery,Biscuits,601 ,0.30 ,234 ,29.4,No
OD341,13-Apr-15,Monday,Winter,Hussain,Chennai,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1697 ,0.20 ,560 ,28.3,No
OD342,13-Apr-15,Monday,Winter,Sundar,Ooty,East,Tamil Nadu,Beverages,Soft Drinks,2095 ,0.40 ,503 ,28.3,No
OD343,13-Apr-15,Monday,Winter,Harish,Salem,East,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1132 ,0.20 ,215 ,28.3,No
OD344,13-Apr-15,Monday,Winter,Suresh,Nagercoil,East,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1561 ,0.40 ,640 ,28.3,No
OD345,20-Dec-16,Tuesday,Winter,Vinne,Coimbatore,Central,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1238 ,0.10 ,297 ,28.3,No
